"location","lat","lon"
"geben","37.783882","36.4459019"
"Finanzbüros","50.8659011","9.7068452"
"Général du Ministère","43.6589344","-79.3852705"
"FIVIS","37.8603931","23.7574869"
"Finanzkontrolle","47.050155","8.3032232"
"Flessa","37.9344816","23.638904"
"Gesellschaft und Staat","52.50964","13.38057"
"Gestión","45.5364653","-73.6146713"
"Gestion de la coopération","45.2856346","-75.8744156"
"Gesundheitswesen","47.5601667","7.5810791"
"Florianopolis","-27.5948698","-48.5482195"
"Fisheries","45.5182908","-122.3914358"
"GEIs","43.0532954","-88.1680139"
"Finanzdienstleistun-gen","50.43261","8.37493"
"Gang","38.7880391","-89.9819085"
"Formação","-7.942509","-34.881868"
"Gang","38.7880391","-89.9819085"
"Geothermie","46.881931","-70.719441"
"GDS Düsseldorf","51.2459054","6.7134125"
"Flüchtlingslager","31.449967","34.392909"
"Gebern/Partnern","54.080155","12.136586"
"GIZ/MoH","29.9980028","31.2043107"
"GermanyT+49","52.1045437","10.5226725"
"GermanyT+49","52.1045437","10.5226725"
"Fuerzas","42.9935571","-71.4617327"
"Gemeinsame Markt","51.9667095","11.8858543"
"GC21","28.059083","-15.5637816"
"Garifunas","41.7794354","-87.6869326"
"GBS","39.1157754","-84.5057962"
"governorate","33.2957618","46.670534"
"guatemaltekischer","-27.0159597","-50.9158117"
"H.v","34.4576233","46.670534"
"GTZ Head Office","-2.3863095","40.6961864"
"GTZ Office","-1.9537899","30.0708231"
"Guillermo","29.434122","-98.487546"
"GTCI","32.9775193","-96.7119891"
"Grenzbereich","48.3408074","16.7242201"
"Greifswald","54.0865463","13.3923414"
"GTZasemne","31.7793098","35.2397801"
"Government Building","32.4301332","-104.2662126"
"Government Buildings","53.3390924","-6.2540875"
"GRUN","29.719102","-98.120696"
"Government of Burkina Faso","38.9126608","-77.051928"
"GTB","42.315853","-83.2170689"
"Guatemala Y Honduras","29.9420317","-106.9573047"
"Grundbuchamt","47.4908101","8.8999036"
"Gruppe","46.9494825","7.9769983"
"Gonzalez","30.5815828","-87.2913629"
"groß See","53.7191733","12.0516431"
"Höchst","50.102482","8.5474571"
"Hornberg","48.2099003","8.2319724"
"Heidelberg “","49.3987524","8.6724335"
"Handwerkskammer zu Köln","50.9757823","6.8976757"
"Head Office","-0.0991102","34.7596425"
"Hay","44.9964492","-93.3112679"
"Hochschulbildung","51.492774","7.4186639"
"Helvetas","47.3786773","8.5444709"
"Handwerksverbandes","48.1357771","11.5646593"
"Hotel Aldiana","28.0593971","-14.3168699"
"Hotelfachschule","49.2778914","8.1235049"
"Herberth de León","33.7717885","-84.3759477"
"Heizkörper","51.267376","6.6137759"
"Hôpital","46.1931277","6.1491963"
"Hôpital de District","48.4876012","-81.313688"
"Hauptstadt","50.8503463","4.3517211"
"Hauptpartner","48.2033394","11.6110103"
"Hochschule/Universität","49.993396","8.2366817"
"Hauptabteilung","47.48578","7.7304592"
"Handwerkskammer Dortmund","51.4886106","7.4573832"
"Handelsministerien","35.7098722","51.4064452"
"Has","41.8110023","-87.6848261"
"Hotel Santo Domingo","18.4730458","-69.9412977"
"Handwerkskammer Dortmund","51.4886106","7.4573832"
"Herausforderung","52.514972","13.4054683"
"Hotel Miran","43.822402","15.657123"
"Hotel Evropa","46.228133","15.266463"
"Hotel AfA","42.657139","21.169624"
"Hochschulbildung","51.492774","7.4186639"
"Hamkens","53.7585556","9.944597"
"Herausforderung","52.514972","13.4054683"
"Hanau/Germany","50.1264123","8.9283105"
"Hilfestellung","51.53671","9.93796"
"Herr Lässing","51.4812777","11.9277596"
"hümmerich","50.5679483","7.4963157"
"industria Y comercio","18.471137","-69.921567"
"instituto socioambiental","0.118611","-67.084722"
"instituto de meio","-23.5552764","-46.6851033"
"instituto de pesquisa ambiental","-15.7164204","-47.8833874"
"instituto de proteção ambiental","-3.0823899","-60.022948"
"instituto de terras Do Acre","-9.9746227","-67.807719"
"instituto brasileiro Do meio","-29.6983982","-53.7943816"
"instituto de pesquisa ambiental","-15.7164204","-47.8833874"
"instituto Do homem","-12.8776535","-38.3058313"
"instituto de antropología","19.4078096","-99.1681837"
"india","20.593684","78.96288"
"instituto de desarrollo urbano","4.6076419","-74.0702064"
"instituto distrital","4.6281349","-74.0653932"
"ifrane","33.5228062","-5.1109552"
"Iller","56.290058","9.5993369"
"Iller","56.290058","9.5993369"
"INT/ZG","29.7448083","-95.6066583"
"Intensivstation","49.3202677","10.5593533"
"Interviewer","19.278321","72.878696"
"Indústrias Cerâmicas","25.802605","-100.3483234"
"Ingresó","33.6365205","-117.6118218"
"IGIAT","17.739696","83.2646178"
"Innenministerium","50.7512096","7.0906746"
"Institutionenebene","32.5878033","74.0512407"
"Impact La","34.0445576","-118.2353274"
"integriert","48.3377339","14.317207"
"Impacto","44.1797359","-77.3672049"
"Impacto","44.1797359","-77.3672049"
"Ind C","40.2671941","-86.1349019"
"Impacto","44.1797359","-77.3672049"
"Institut","46.7924901","10.2392898"
"Insel","47.5253699","8.6972607"
"Instittutsebene","48.781299","7.2666859"
"Informal Settlement","-1.1160998","36.6451503"
"I3.2","40.2967261","-74.0542449"
"Investissements Publics","45.4973703","-73.5710357"
"Institucional","-9.8999695","-63.0218062"
"Instituto","41.8459728","-87.6858195"
"Integración de los sistemas de","28.662166","-106.1277286"
"Interamericano","32.546523","-116.949377"
"Intercambio","40.0198513","-105.2419817"
"Interviewer","19.278321","72.878696"
"Informationsund","46.9247191","7.4348549"
"ICT´s","45.5202149","-73.5876907"
"Intermédiaire","45.4677083","-73.6386083"
"IIED","51.5207538","-0.1127225"
"Integral de Cuencas","40.384946","-3.4809024"
"INT/ZG","29.7448083","-95.6066583"
"Informal Settlement","-1.1160998","36.6451503"
"IAP","28.383354","-80.6063933"
"Ist-Wert","49.74334","8.11266"
"Ist-Wert","49.74334","8.11266"
"Infostand","50.8466076","2.9503039"
"Internal Drainage","52.7846455","-0.1507428"
"Ist-Wert","49.74334","8.11266"
"Ist-Wert","49.74334","8.11266"
"I13","43.9728681","25.3229202"
"Ist-Wert","49.74334","8.11266"
"Impact Investor Council","28.4135994","77.0424978"
"juillet","48.262891","-0.188523"
"Jugoslawien","47.3652924","8.5322347"
"Jugoslawien","47.3652924","8.5322347"
"Kaffee","36.642261","-93.2496428"
"K.","50.8993757","6.7766583"
"Jahr","59.942389","9.8986015"
"Jahr","59.942389","9.8986015"
"Jahr","59.942389","9.8986015"
"Jóvenes","34.052587","-118.22289"
"Jugendcamp","50.9312542","13.4353623"
"K3","49.9842889","8.2315778"
"K3","49.9842889","8.2315778"
"Kaffee","36.642261","-93.2496428"
"Jugendsektor","52.5378069","13.2673418"
"K3","49.9842889","8.2315778"
"Juárez","31.6903638","-106.4245478"
"Jahrgang","53.5744267","10.1638974"
"Kannada and English and","13.1711748","80.1992083"
"Kernaussage","50.8538394","11.6055595"
"Kapitalmarkt","50.054078","8.2921619"
"Kapitalmarkt","50.054078","8.2921619"
"Key Result Area","42.3294212","-71.5775779"
"Karité","46.7713274","-71.3181264"
"Katastrophe","27.7812785","-15.622198"
"KG","41.20438","74.766098"
"Key-Farmers","27.2772674","-82.5649247"
"konken","49.508763","7.3534812"
"Kirchheim unter Teck","48.6471033","9.4519635"
"Krankenhaus","50.9411415","34.762646"
"Konfliktmanagement","47.1698528","8.5154699"
"Krankenhaus","50.9411415","34.762646"
"Krankenhausdienste","50.8791355","7.6292155"
"Krankenhausmanagement","49.6550233","8.4202914"
"Konzept","49.5767","11.20538"
"Klein-","35.328543","-94.372076"
"Kommunikationsweg","51.4827105","10.7854903"
"Krankenkasse","42.0209725","23.0971099"
"Kirchheim/Teck","48.6471033","9.4519635"
"Kleinstadt","-22.455125","-59.8627218"
"Kommunalentwicklung","53.5091255","10.2502253"
"Kompetenzfeld","50.7521264","6.4159085"
"kommunal","59.3120896","14.1071658"
"Kommune “","55.6760968","12.5683372"
"Konfliktmanagement","47.1698528","8.5154699"
"KM","-11.6455","43.3333"
"Krankenhausmanagement","49.6550233","8.4202914"
"Klinikpersonal","-6.3102589","107.2931265"
"Ko-Finanzierungen","51.2246066","6.7778964"
"Konzept","49.5767","11.20538"
"Kolleg","48.1855582","16.4015377"
"kommunal Technik “","48.1628875","14.0353762"
"Konfliktmanagement","47.1698528","8.5154699"
"Konzept","49.5767","11.20538"
"Kooperation","52.0955608","8.5171784"
"Kooperationspartner","52.5213647","13.4095582"
"Köthener Straße","52.5054915","13.3763629"
"Krake","53.0249571","9.8781371"
"L’efficacité","45.5065824","-73.5545416"
"L’objectif","46.7985137","7.1209396"
"L’objectif","46.7985137","7.1209396"
"l’objectif   de   la","48.8342063","2.3259525"
"L’efficacité","45.5065824","-73.5545416"
"Kronberg","50.1826861","8.5201703"
"l’ONISPA","20.9190835","-17.0462456"
"L'évaluation","46.8139309","-71.2249438"
"l’ancien","43.914549","1.58944"
"l’épuration et de la","44.2899917","2.4543694"
"L’accès","48.44481","-68.530403"
"l’IDAK","56.26392","9.501785"
"La Situation","34.9323801","-2.3184263"
"L’approche du","43.2849006","5.3794371"
"la perspectiva de la","-12.1065555","-77.0245308"
"l’EES","28.5293439","-82.2920081"
"La Ensenada","15.7855655","-87.4422824"
"l’Agence national de la Gestion","36.7527103","3.0483653"
"l’assainissement","48.5387991","-2.7571"
"La Estrategia","25.4755373","-100.2032643"
"l’Association","50.8323494","-0.1785108"
"L’association","50.8323494","-0.1785108"
"l’espace et dans Le temps","46.034057","-73.445843"
"Lake Victoria South","42.4776179","-89.0352561"
"Lamielle","40.0353492","-83.1189464"
"L’efficacité","45.5065824","-73.5545416"
"L’objectif","46.7985137","7.1209396"
"la réduction de la","45.8424844","-73.2505476"
"La CICOS","41.8083803","-87.7082875"
"l’Office","35.1050657","-89.9293015"
"L’objectif du","48.8342063","2.3259525"
"La Commission","47.716205","-0.446642"
"lanquin","15.5752827","-89.9801782"
"ländlich","50.8188099","13.1464395"
"Lehrer/Trainer","48.6545375","9.1946641"
"Level","39.5803866","-76.1932873"
"Landkreis","52.20207","8.33469"
"Lic","40.744679","-73.9485424"
"Licenciado en sciencias de","27.0740816","-109.4472111"
"ländlich Gemeinde","48.5856669","14.1650261"
"Le concours de","28.1597394","-80.7132027"
"Le Conseil","43.70613","1.31322"
"Le PACT","45.4260231","5.0545877"
"Les STD","40.7279371","-73.9907849"
"Le Power","44.4505649","-93.7985223"
"Les Intermédiaires","49.1837725","-0.3481144"
"Lernforen","51.972932","7.609373"
"Lernmittel","52.5440763","13.5159824"
"Les Partenaires","46.3176333","-72.5674262"
"Landkreis","52.20207","8.33469"
"Les ressources humaines de l’entreprise","46.834686","-71.2746231"
"Le ProCGRN","46.095268","5.129256"
"Les ressources","48.563423","-1.119713"
"Les principales","49.9620335","6.1264013"
"Les Communes","48.4326424","3.7035139"
"Leadership","37.685892","-97.3345649"
"Les actions de","44.024817","5.9422675"
"Lehrerin","48.219619","11.3379979"
"Le processus de","46.819772","-71.248493"
"Les trois","40.6543677","-74.0147929"
"Locales","27.7741281","-82.6352977"
"Les PRE","45.5889246","-73.7803969"
"Les GMG","46.8002128","-71.2838772"
"Lehrstuhl","50.7773887","6.079377"
"Level","39.5803866","-76.1932873"
"Les trois","40.6543677","-74.0147929"
"Locaux","38.373665","-90.6229046"
"Landwirtschaftsbetrieb","52.6094295","10.0220982"
"Les données de","48.8300579","2.2655395"
"Les processus de","46.819772","-71.248493"
"Les communes rurales","30.0980401","-9.5555266"
"Leadership","37.685892","-97.3345649"
"Lic","40.744679","-73.9485424"
"LE-0","29.6456576","-95.0357693"
"Le SPPEL","40.7520075","-73.9941168"
"Les capacités de","-3.741963","-38.4875511"
"Landkreis Regen","48.9771334","13.1283578"
"Lehrerin","48.219619","11.3379979"
"Lernmaterial","48.2588383","10.4515696"
"Legitimacy","35.9637549","39.0163347"
"Les PME","45.740773","4.855244"
"Lieu","42.9686809","1.69599"
"Lei","50.8815708","4.696754"
"Land Management/Cadastre","39.9092244","32.8597527"
"Livelihoods","23.0396147","72.5131804"
"Livelihood","25.043167","121.552298"
"Lehrund","50.7786843","6.0649491"
"Landwirt-schafts-","51.4973688","11.8116078"
"Landfragen","49.9731599","8.3383787"
"Landwirtschaftskammer","51.987344","7.63377"
"Le PromAP","48.8963659","2.3694936"
"Les OP","45.4792649","-73.5819573"
"LGP 3","51.65107","12.02471"
"Lernmaterial","48.2588383","10.4515696"
"Leonhardt","39.8116436","-76.9990396"
"Licda","28.292933","-81.405459"
"Les Etat","37.09024","-95.712891"
"Les États","36.7463842","-95.9345229"
"Landscape Approach","39.066477","-76.497922"
"Lernmaterial","48.2588383","10.4515696"
"Lernstunde","49.8586617","8.5610026"
"Los sauces","37.8376124","-94.3408794"
"maître d'ouvrage","45.7724347","4.8030462"
"LUP/LA","48.8530539","2.3311369"
"Mais dû à la","45.6397997","-72.7016527"
"Lyzeum","47.7259215","10.3139616"
"Mehrzweck","26.176197","75.775883"
"Mehtoden","52.0329202","8.4938673"
"Mehrfamilienhaus","51.1698032","6.4566105"
"María de Rayón","42.3232943","-87.8492832"
"Meßbar","47.3749098","8.5232937"
"Martín","27.0804935","-80.4103957"
"Melsbach","50.487869","7.4767203"
"marin","38.083403","-122.7633036"
"Matthieu","41.6472108","-79.6303841"
"Mesas","33.4151843","-111.8314724"
"MDAs","25.807284","-80.3242823"
"MDAs","25.807284","-80.3242823"
"MDAs","25.807284","-80.3242823"
"MDAs","25.807284","-80.3242823"
"ministerio de salud Y deportes","-16.5041881","-68.1313384"
"ministerio Do meio","-15.7986675","-47.8724102"
"ministerio de Ambiente","4.625196","-74.066722"
"ministerio de economía","18.4761824","-69.8982033"
"ministère de l'enseignement pré","9.5114045","-13.7159841"
"ministère du développement rural","6.3542144","2.3997617"
"Moldau","49.4784933","14.0241146"
"Moldau","49.4784933","14.0241146"
"ministerio de cooperación externa","18.4673737","-69.9109834"
"ministère de l'eau","33.9974314","-6.8570707"
"Ministère","45.526144","-73.546431"
"Moldau","49.4784933","14.0241146"
"MoFA","21.4923471","39.1867646"
"Mo","37.9642529","-91.8318334"
"Mo","37.9642529","-91.8318334"
"More","62.9760369","8.0182723"
"MoALF","-1.291872","36.8150864"
"Ministère","45.526144","-73.546431"
"Ministre   de","44.599019","0.246748"
"Ministerio de Salud","14.6144245","-90.5405375"
"Ministère de la Santé Publique","6.3638909","2.4621606"
"Monitoringdaten","32.8172283","-96.7876996"
"MoLA","51.191087","5.1170647"
"Ministère","45.526144","-73.546431"
"Moldau","49.4784933","14.0241146"
"moldauischen Regierung","51.9582514","4.6112254"
"Ministère de l’Emploi et de la Formation Professionnelle","34.009234","-6.8238133"
"Ministère de la Fonction","48.8565217","2.3196602"
"Ministerio Público","31.3018424","-110.9279369"
"Ministère","45.526144","-73.546431"
"Ministère de l’","45.4268215","-75.7114415"
"Ministère","45.526144","-73.546431"
"Ministère de la Planification et de la Coopération Externe","18.5371817","-72.3132835"
"Ministère de l’Energie","46.8468","-71.262223"
"Monat","45.981662","3.653045"
"Ministre","44.599019","0.246748"
"Mic","40.6917994","-73.982033"
"Mgt","35.609528","-97.429165"
"Missionsteams","50.7812877","8.0357668"
"Moldau","49.4784933","14.0241146"
"Mig","43.112651","-77.4742799"
"MigrantInnen","26.2785184","-98.648734"
"Moldau","49.4784933","14.0241146"
"MK","41.608635","21.745275"
"Ministère de   l’Economie","46.812914","-71.215132"
"MoLA","51.191087","5.1170647"
"Ministry of Finance","42.9864033","-81.2526187"
"Moldau","49.4784933","14.0241146"
"Ministry of Industry","13.763799","100.527089"
"Moldau","49.4784933","14.0241146"
"Moldau","49.4784933","14.0241146"
"MoALF","-1.291872","36.8150864"
"Ministerio de Educación","42.293464","-71.075309"
"Nationalstraße 6","13.0913654","104.3744624"
"Münster","51.9606649","7.6261347"
"Münster","51.9606649","7.6261347"
"Münster","51.9606649","7.6261347"
"Münster","51.9606649","7.6261347"
"Münster","51.9606649","7.6261347"
"Nachhaltigkeit","48.7836017","9.1901511"
"Navarette","36.117228","-95.837475"
"Navarrete","33.211731","-111.7603482"
"Mujer","25.5147059","-80.4318751"
"nachhaltig","47.3618798","8.5597338"
"Mr","21.00789","-10.940835"
"Naturschutzministerium","52.5079756","13.3783228"
"Mr","21.00789","-10.940835"
"national Treasury","38.900019","-77.040881"
"Mr","21.00789","-10.940835"
"Mütter/Frauen","50.410701","7.6396432"
"Mr Barthelm","42.070498","-88.3310075"
"nachhaltig","47.3618798","8.5597338"
"Näherei","51.0000973","11.0137275"
"national Ebene","-20.2456294","57.4880433"
"Mr","21.00789","-10.940835"
"Nachhaltigkeit","48.7836017","9.1901511"
"Municipalities","43.0707302","-89.3831443"
"Neusiedler","47.8650427","16.7775594"
"Never","46.990896","3.162845"
"no./% of responses","63.435915","10.404449"
"Never","46.990896","3.162845"
"Nordosten","41.7587447","-72.4678276"
"Nordprovinz","8.8855027","80.2767327"
"Niveau","48.977861","2.432587"
"Nordostregion","50.0917199","8.2303053"
"Neu-Isenburg","50.0522076","8.6952638"
"Notarkammer","53.5564909","9.9900361"
"Nordostregion","50.0917199","8.2303053"
"Neu-Isenburg","50.0522076","8.6952638"
"niedrig","51.1536867","14.9845294"
"Niger State","10.2155388","5.3939551"
"oignon","48.409175","-0.641682"
"oriental","39.01505","-95.760477"
"oppenheim","49.8519223","8.3602742"
"Nueva Esperanza","40.0150502","-75.1332571"
"Oldenburg","53.1434501","8.2145521"
"Orthopädie-Technik","52.4556235","13.3856325"
"O&P","38.8541389","-94.6470237"
"Osa","37.68304","-95.4524323"
"Nuryanto","-6.1628775","106.7969725"
"Oficio","42.34504","-71.100407"
"Objectif","45.5503116","-73.5421435"
"One","45.7838613","11.8761665"
"Nuryanto","-6.1628775","106.7969725"
"Objetivos","13.7010921","-89.2187369"
"Nuevos","35.394468","-94.4194775"
"ober Gericht","47.3720885","8.54666"
"Objetivo","13.7010921","-89.2187369"
"Nr.1","41.6232218","-87.9420009"
"Nr.22","33.7182016","-111.6999592"
"Nr.4","33.7182016","-111.6999592"
"Nr.9","33.7182016","-111.6999592"
"Organisationsberatung","52.5226146","13.3776326"
"Organis","41.2533133","25.6833783"
"Orientierung","51.06881","13.74949"
"Ntep","40.8111295","-96.7046888"
"Nuryanto","-6.1628775","106.7969725"
"Operations Centre","41.9854753","-70.9597883"
"Nouvel","43.445746","-84.031484"
"Orientierung","51.06881","13.74949"
"Nuez Maya","27.777765","-97.415038"
"Organizations","37.526328","-95.6623478"
"Œuvre","45.5429449","-73.562705"
"Nueva Esperanza","40.0150502","-75.1332571"
"Nurun","43.653352","-79.374526"
"Nr","-0.522778","166.931503"
"Orientierung","51.06881","13.74949"
"P6-","38.7944742","-89.9923806"
"Parkeingang","28.0504287","-14.3298414"
"Parkwächter","52.1277757","4.4380586"
"P+L","52.3905689","13.0644729"
"Osten","53.6963831","9.1891916"
"P&E","52.3905689","13.0644729"
